Prokop,Kopczyński,9452889416
Samuel,Kmiecik,2198249557
Henryka,Strzelecki,1606819809
Luiza,Kołodziej,9730483462
Tacjana,Gadomski,8876357750
Herbert,Kmieć,4738769150
Patrycjusz,Wojtczak,1772276257
Nina,Kita,6353500189
Makary,Górka,4764776311
Rachela,Urbanek,8171667398
Tekla,Bąkowski,3744543248
Osmund,Pietruszka,8044323695
Jerzy,Grzesiak,8267169638
Stefania,Suski,5227410094
Barbara,Stachowiak,8969895273
Dariusz,Twardowski,2038291100
Magnus,Wojtas,8110815697
Ksenofont,Krupa,6788252743
Prokul,Partyka,3423957461
Benedykt,Rzepka,4922212596
Brygida,Baranowski,6345595281
Herman,Wnuk,1273944925
Bibianna,Milczarek,9908361590
Teodora,Wasiak,5488127737
Tomasz,Pilarski,3120188133
Walentyna,Mroczkowski,5642890862
Józef,Antczak,7816235965
Filemon,Winiarski,3622775172
Rachela,Sławiński,9765837135
Patryk,Świerczyński,8909000194
Maksym,Kuliński,1782734352
Reginald,Górski,9368171968
Rufina,Popławski,5847574565
Marceli,Jagodziński,1607667786
Roderyk,Wysocki,0540597192
Zygmunt,Szwarc,6906179914
Sylwester,Lipiński,4496632080
Klara,Bogusz,2587173328
Arseniusz,Błaszczyk,4558734187
Erwin,Jankowski,4820908096
Marianna,Milczarek,4295515980
Józef,Skowronek,5497648018
Klementyna,Baranowski,9382758363
Justyn,Aleksandrowicz,6935203606
Benedykt,Walczak,5997540566
Jonatan,Rybak,4945712657
Eustracjusz,Bagiński,8295339315
Salwator,Cichy,3324189385
Kwintyn,Rojek,4734157294
Oleg,Szatkowski,2746049934
Beniamin,Szafrański,3659768679
Pantaleon,Kłos,3410418225
Ambroży,Szyszka,5458924964
Eleazar,Lech,8723114970
Alina,Kozłowski,4423770863
Paulina,Białek,4905221308
Wilfryd,Szeląg,2747399788
Aurora,Lisowski,7108349736
Teodor,Kwiatkowski,3172108648
Julia,Napierała,6665442759
Hilary,Wawrzyniak,6720175569
Kornel,Ptak,3620614288
Angelina,Kołakowski,7452565000
Salomon,Tracz,7861012010
Arystarch,Wilczek,0881226911
Konstantyn,Żyła,0228893581
Klemens,Szcześniak,4336169462
Rajmund,Wawrzyniak,6991015674
Korneliusz,Kołodziej,4231028749
Rachela,Kędzierski,9772317167
Hubert,Długosz,8805397491
Izydor,Malicki,3327554096
Marek,Wolak,2045619689
Jeremiasz,Kaczorowski,7499350979
Klara,Biernacki,5468095036
Jerzy,Szczepaniak,7339867344
Walentyna,Jarząbek,7520511892
Ksenia,Lisiecki,1048865112
Karolina,Porębski,2387857101
Randolf,Kamiński,6016109584
Walentyna,Kaszuba,8338554404
Wiktoria,Budziński,4254577381
Salomon,Buczkowski,1454376121
Gerazym,Szczepanik,9996383881
Ireneusz,Orłowski,7158282733
Rebeka,Barański,4362706596
Fryderyk,Nawrocki,5556003990
Cecyliusz,Pakuła,2589267696
Nina,Majcher,2648151564
Izajasz,Malicki,9159859543
Nadzieja,Socha,2024730635
Tamara,Filipowicz,0937327746
Paulina,Węgrzyn,0758021771
Stefan,Herman,1847152369
Leon,Kołodziejski,5949045691
Berta,Lech,8955840665
Bibiana,Zdunek,9025323525
Edmund,Kopeć,9399534268
Salwator,Ciszewski,6132036010
Jerzy,Borkowski,8922948927
Rachela,Świerczyński,4839221818
Alicja,Jóźwik,7453975138
Daniel,Warchoł,9247242587
Jakub,Szydłowski,2626049762
Karol,Bochenek,6502708574
Sybilla,Bednarz,5850229632
Herman,Borowiec,9371246727
Zuzanna,Grzesiak,7068063978
Walter,Stankiewicz,1035217957
Innocenty,Zielonka,3852312824
Apollinary,Wójtowicz,3491148194
Krystyna,Maciejewski,5186655301
Jozue,Czechowski,0460602565
Bruno,Kaleta,0861387463
Adrian,Stanek,3789465569
Alwar,Mika,6823742301
Natanael,Kozieł,8064950220
Nestor,Skóra,8361520032
Nazariusz,Lipski,7289013257
Ksawery,Śliwa,3467311652
Roland,Rybicki,6490948239
Berta,Szewczyk,5279672079
Lucja,Piechota,6462172554
Gabriela,Adamczyk,5772611878
Arystarch,Kaczyński,9126776648
Helena,Izdebski,8397369393
Weronika,Wolny,2053052915
Hipolit,Świerczyński,5191251257
Kamila,Mikulski,5423627087
Gerald,Biernat,6000615121
Salwator,Ossowski,4702840245
Nadzieja,Falkowski,3433685437
Albert,Mazurkiewicz,5731810359
Abraham,Marcinkowski,0619547365
Stefan,Skalski,9492193649
Justyn,Sochacki,3711393726
Kleopatra,Sowiński,9832809993
Albert,Piotrowicz,4776914976
Piotr,Kasprzak,7416600732
Erast,Bartosik,1980851499
Bruno,Kaczorowski,3819398748
Emanuel,Niedźwiecki,5165053539
Prokles,Gutowski,0526910445
Mikołaj,Socha,6209919976
Liza,Kos,4715765140
Tomasz,Kos,5391756033
Oliwier,Wójcicki,9985389492
Leon,Skrzypczak,5863238324
Lilla,Kozioł,0443513172
Ilona,Nawrocki,2809470101
Osmund,Michalik,6021375448
Sebastian,Kruszewski,6959821769
Aleksandra,Strzelczyk,8271524429
Eleonora,Szczęsna,8827637036
Walentyn,Cichocki,8977300275
Sylwester,Wróblewski,0484509529
Filip,Brzozowski,3396313853
Apollinary,Kuciński,5754461666
Jakub,Andrzejewski,2982866133
Irena,Strzelecki,5124278799
Hugo,Woźniak,0345482763
Barbara,Niewiadomski,6512606060
Justyna,Marcinkowski,8630278655
Hugo,Pasternak,2420110893
Rufina,Wysocki,4934851932
Juliusz,Pilch,7102040736
Porfiriusz,Murawski,2361675181
Żaneta,Wolski,0076964020
Maksym,Sadowski,2621102790
Liliana,Wróbel,2592940108
Łucja,Grzesiak,1713900292
Maja,Słowik,8847213427
Zoe,Janus,3039221264
Oliwia,Urbanowicz,0816902316
Jerzy,Lipka,4841839906
Magnus,Skiba,1788378693
Judyta,Bednarczyk,2897667533
Feliks,Dąbrowski,3261541378
Nestor,Stachowicz,5050567398
Ansgary,Bagiński,1266448676
Lea,Jurek,5435224043
Gerald,Kurek,3333455730
Pelagia,Juszczak,5260831304
Janusz,Laskowski,4527723505
Liza,Bieńkowski,7721002456
Nina,Wasilewski,0211223836
Tacjana,Lis,5626191150
Eliza,Jastrzębski,6110754424
Reginald,Urbański,0587103381
Albert,Adamczak,3105182253
Hipolit,Kamiński,8408260882
Izolda,Michałek,9558959129
Polikarp,Romanowski,9017684304
Żaneta,Jurkowski,7285954325
Eleazar,Kawa,1935163488
Salwator,Zięba,9807970842
Gerazym,Koper,5939067407
Teresa,Skoczylas,6323290335
Gerazym,Morawski,2136234603
Adrian,Rosa,3712487831
Oliwia,Walkowiak,5357763404
Maja,Piwowarczyk,8606701840
Wacław,Wojtas,4825684445
Pantaleon,Kmieć,0860558859
Kornel,Rybarczyk,1939972411
Antonina,Brzozowski,4936501239
Greta,Sołtysiak,4310702418
Andżelika,Trzeciak,0431450881
Ludwika,Krupiński,8254278741
Joachim,Paczkowski,0280150075
Weronika,Nowacki,3200576403
Eleonora,Białas,8309575065
Edmund,Krawiec,2833200392
Żaneta,Błaszczyk,0426323857
Dina,Kowalczyk,0174961309
Gedeon,Cieśla,2484015224
Wiara,Marciniak,7037069958
Rebeka,Szwarc,8546735754
Hilarion,Kaźmierczak,3127496622
Emilia,Owczarek,4644858225
Leila,Leśniak,6430515947
Anatol,Kozioł,6640410735
Terencjusz,Czerniak,4224080235
Randolf,Koper,5349857807
Melania,Malinowski,7677023961
Józefina,Maćkowiak,7088638974
Ludwik,Szcześniak,4854254499
Ewa,Muszyński,4977774636
Erast,Florczak,8357854435
Seweryn,Rosiński,0422543684
Zoe,Romanowski,0483794513
Erwin,Gil,0653258191
Oliwia,Orzechowski,1472460068
Krystian,Klimczak,6931078286
Hubert,Pawłowski,8961224804
Laurencjusz,Rzepka,2260577973
Berta,Popławski,8214944907
Laura,Zarzycki,4735000232
Horacy,Wolak,7161594683
Oleg,Knapik,8303192381
Nadzieja,Ciesielski,4606502335
Ludwika,Jędrzejczyk,8736740487
Eleonora,Skrzypek,9628242364
Wanesa,Świerczyński,7143971112
Modest,Sowiński,6788076053
Judyta,Staszewski,9917350280
Żaneta,Kubik,2625178382
Ludwik,Czajka,4005460825
Nazariusz,Przybyła,2417361091
Greta,Warchoł,7771212005
Noemi,Sobczyk,7423411004
Borys,Markowski,3098460385
Wilfryd,Lisiecki,7499512368
Wiara,Czaja,5466233731
Angelina,Puchalski,8364635610
Jerzy,Bochenek,7224163849
Zachary,Mierzejewski,4787005197
Teresa,Nowaczyk,2617244695
Joanna,Czapla,9210778282
Alwar,Kotowski,6639733498
Zofia,Sochacki,0171475506
Joachim,Pietrzyk,0438103623
Liliana,Romanowski,0524429691
Prokul,Pietrzak,2410357680
Walentyna,Paluch,0297370644
Katarzyna,Kędziora,8618308851
Krystian,Kawa,2302857638
Laurencja,Chudzik,7363448052
Klementyna,Janas,9659785889
Monika,Duda,5523548983
Michał,Wilczyński,8002215006
Klaudia,Skowroński,4631988089
Julia,Bochenek,8987511625
Michalina,Dominiak,3237588602
Andżelika,Kaleta,4775735956
Marceli,Kmieć,1186383871
Gilbert,Staszewski,5223979577
Irena,Skóra,9497413391
Natalia,Rojek,3911819307
Lilianna,Banasiak,5923654969
Maurycy,Bieniek,0112031411
Patrycy,Grochowski,7834628282
Lea,Jagodziński,9081208530
Olga,Urbańczyk,1131139041
Izydor,Czajka,3157883535
Laurencjusz,Kmiecik,0549166214
Serafina,Kula,5568290728
Larysa,Sochacki,7368069067
Hanna,Radomski,4893734002
Mateusz,Zwoliński,3886229954
Amanda,Olczak,9331704937
Prokles,Stachurski,8807765148
Brajan,Romanowski,7333149923
Nina,Krupa,7030059600
Rebeka,Jaworski,6474973554
Brygida,Jaśkiewicz,9714670385
Marcin,Sosnowski,2764225510
Łukasz,Szwed,2409043008
Joanna,Szczepański,8837990673
Nazariusz,Michałowski,6225147816
Dorota,Janowski,0297388797
Żaneta,Kasperek,5311325752
Anna,Kubacki,4679034845
Piotr,Lach,0517394861
Kornel,Lipiński,6646761899
Porfiry,Krzyżanowski,5569849545
Arseniusz,Wąsik,5934779615
Ofelia,Nawrot,2684644196
Hilary,Majchrzak,5623749699
Ginewra,Pawelec,9437842252
Józefina,Balcerzak,2531324774
Ada,Malinowski,8490499162
Angela,Misiak,0891577760
Porfiry,Majewski,0304698631
Walentyn,Dobrowolski,9088665358
Nazariusz,Kwaśniewski,5430666192
Filemon,Napierała,8402747424
Marceli,Grochowski,9426396221
Paulina,Tracz,6035891697
Pantaleon,Cholewa,0893145145
Konstanty,Góral,8030517172
Wiktoria,Jankowiak,6011574040
Ryszard,Szczęsny,3940865340
Greta,Motyka,3523383272
Dorian,Zarzycki,5308253345
Borys,Wrona,4331091085
Tekla,Janowski,9515194046
Galfryd,Wróbel,0837569213
Kornelia,Rudziński,1451722279
Prokop,Banach,8316454906
Horacy,Marchewka,9350619061
Edyta,Białkowski,9335849348
Kornelia,Siwek,7913809395
Juliusz,Dudek,7747911437
Samson,Orzechowski,4979746574
Stefan,Leśniak,6083873702
Daniel,Dziedzic,4129334211
Lucjan,Kubik,3612085005
Magdalena,Kołodziejski,2807181870
Aleksandra,Jaworski,5904724593
Oliwier,Trojanowski,2537232259
Maja,Kulig,2272563438
Patrycy,Filipowicz,0485654189
Benedykt,Szydłowski,3904711773
Ignacy,Rybicki,5260621826
Krystyna,Kowalik,1944379582
Walerian,Michalik,4815501145
Oliwia,Osiński,0914452519
Mojżesz,Czajka,7130221974
Edyta,Jagodziński,5674845926
Justyna,Michałek,2409269163
Kornel,Graczyk,6984898534
Gwido,Biernat,6358482664
Ambroży,Kosowski,6725823870
Leonard,Tarnowski,1970034598
Gabriel,Kolasa,0324969878
Donald,Knapik,1045383925
Florencja,Adamiec,7845461070
Walenty,Piórkowski,0643751716
Jerzy,Grzybowski,9322254489
Artur,Kruk,3412187488
Joachim,Prus,1379466730
Leon,Marek,9181206308
Rozalia,Chmielewski,8959794773
Ireneusz,Drozdowski,5493933952
Joachim,Strzelecki,5655065370
Prokop,Szatkowski,2167381202
Oliwier,Bednarek,4804091756
Osmund,Lipiński,5998053838
Julian,Mikołajczak,7675206092
Maryna,Pawlak,0729440640
Wiktor,Głąb,9602583940
Nina,Kujawa,7978383564
Łukasz,Zabłocki,3907681583
Anna,Woś,8680173863
Ruta,Urbański,4820650739
Edwin,Balcerzak,8163784845
Mojżesz,Ostrowski,4800089676
Liza,Kozioł,0946944503
Witalis,Guzik,4948883785
Jan,Słowik,8125007867
Miron,Borowski,1766941127
Jeremi,Borowiec,6775096121
Barbara,Szafrański,5879518894
Gedeon,Klimek,7445790424
Karolina,Jankowski,2734229375
Władysław,Czekaj,8249272912
Wilfryd,Lipiński,7555705763
Agata,Bogucki,2789683748
Bruno,Napierała,1532232714
Szymon,Głowacki,2787357263
Wiktoria,Kłosowski,4124239397
Adelajda,Wojciechowski,0213715313
Elżbieta,Janowski,5746936372
Lucja,Chrzanowski,0395405457
Stanisław,Maciąg,5285154028
Stanisław,Adamczak,3290691640
Franciszka,Gołębiowski,8192079413
Emil,Mika,5413207947
Gertruda,Frączek,4413548454
Seweryn,Dobosz,1493106149
Tymoteusz,Bukowski,9971584034
Jerzy,Stępniak,3297942824
Gloria,Dębski,7570198951
Brajan,Miśkiewicz,7810796103
Bibianna,Grochowski,6392184625
Walenty,Zalewski,3346619127
Wincenty,Majewski,8269403903
Lidia,Sobieraj,2725260617
Walery,Grabowski,3022386839
Łazarz,Kaleta,8607365995
Karol,Aleksandrowicz,2128254523
Eudokia,Dąbek,1413102145
Włodzimierz,Rzepka,5405500568
Koralia,Pluta,7489692915
Gertruda,Kaczmarczyk,6833651523
Kamila,Michalczyk,8270749346
Laurencjusz,Adamowicz,1045147260
Laurencjusz,Piórkowski,8474085949
Łukasz,Woś,5794413399
Kalistrat,Kwiatkowski,2669246746
Samson,Bogucki,3203836302
Maurycy,Czyżewski,1611729209
Sylwester,Staniszewski,2849279573
Florencja,Urban,3801702250
Jakub,Golec,8207430176
Klarencjusz,Kawa,2179797239
Nadzieja,Zakrzewski,9128287344
Leila,Zielonka,1959912121
Ryszard,Kozieł,2056287666
Irena,Wójcicki,7974621701
Bibiana,Cholewa,7414094162
Regina,Borek,5396628087
Osmund,Zaborowski,8832541719
Witalis,Cebula,0421625068
Cecylia,Siwek,3353687487
Hubert,Sadowski,2960395259
Olaf,Skowroński,0680004529
Oliwier,Rybarczyk,4183866998
Edward,Dudziński,3915982076
Bertrand,Jagodziński,9702170990
Albert,Kwiatkowski,2481383315
Wilhelmina,Maciejewski,2039039479
Polikarp,Fijałkowski,3298169633
Kornelia,Zabłocki,9247940173
Agnieszka,Buczkowski,3660052321
Lucja,Paluch,8723052449
Laurencjusz,Krysiak,1793975580
Wiara,Lipka,3278468163
Igor,Balcerzak,2148225053
Ariadna,Pająk,3414670258
Bruno,Żebrowski,9159942795
Marek,Urbaniak,7457489547
Benedykt,Głogowski,8253665313
Łukasz,Bartczak,2547571199
Ireneusz,Kubacki,9737820284
Hilary,Nowicki,1132108406
Kleopatra,Kowalczyk,4838974483
Apollinary,Karaś,9266761366
Kamila,Niemiec,4517084386
Franciszka,Dębowski,5363785296
Walery,Janus,9008620113
Efrem,Misiak,1867388399
Aleksander,Andrzejczak,3796877791
Nadzieja,Leśniak,8706907111
Tobiasz,Kruk,1051508963
Zachariasz,Koza,1602050716
Aleksandra,Piłat,2680391168
Rafał,Radecki,9403171249
Beniamin,Jaros,3465089670
Lilia,Bieńkowski,6938429889
Żaneta,Stępień,9636895309
Aleksander,Leśniak,2596668806
Prokles,Jankowski,7488978959
Prokul,Adamiak,4811597621
Eudoksja,Rudnicki,1128018252
Zoe,Czaja,3245820215
Gertruda,Krawczyk,3342624251
Maksymilian,Gołębiowski,6739665877
Walerian,Sikora,3891696422
Abraham,Grochowski,5885039596
Kalistrat,Śliwiński,9961420623
Bibianna,Pietras,4974961286
Leon,Kozieł,3800894242
Anna,Kruszewski,7290731713
Polikarp,Paszkowski,3824280201
Mikołaj,Jaśkiewicz,4134315193
Salwator,Florek,3941346422
Matylda,Mazurek,9048207473
Alan,Szydłowski,1571774990
Nadzieja,Krzyżanowski,1866571664
Maja,Górka,8392811929
Orestes,Czajkowski,3293791011
Franciszek,Dudziński,8336040718
Maryna,Janik,3545500600
Sabina,Głowacki,2976251480
Bertram,Wiącek,8695640310
Demetriusz,Śliwa,4315630945
Wilhelm,Romanowski,3259967375
Brygida,Chrzanowski,7257165687
Weronika,Przybylski,2121530420
Wilfryd,Miśkiewicz,7389064988
Brygida,Słowiński,0985707136
Juliusz,Urbanowicz,8513242270
Maryna,Rybicki,9947516579
Alicja,Nowak,4261369379
Nina,Wysocki,4978538134
Fryderyk,Przybyła,3556783593
Abraham,Szwarc,1560286831
Tacjana,Szydłowski,4458502233
Edwin,Niedźwiecki,2131622913
Erast,Stanisławski,2702788020
Bibianna,Sołtysiak,0472677005
Grzegorz,Kmiecik,5827775977
Andrzej,Florczak,7452478168
Zachary,Włodarczyk,9426540655
Nikola,Nowacki,9135389284
Błażej,Dobosz,6880141402
Archibald,Banasiak,0206530994
Zuzanna,Piątek,4882049942
Józef,Biernacki,1763443196
Justyn,Pietrzyk,6098557725
Ansgary,Śliwa,6506149672
Gracja,Bartosik,4151029198
Rajnold,Lis,2046755913
Zuzanna,Zawadzki,7861719193
Patrycjusz,Noga,6302108022
Szymon,Ossowski,9944776099
Nazary,Marek,9933267366
Melania,Sikorski,0346959778
Magdalena,Gil,4117616437
Izabela,Mikołajczyk,2968295393
Matylda,Chmiel,9763103694
Melania,Stec,7573640161
Mojżesz,Wojtkowiak,3520431167
Klaudia,Biernat,8843343179
Joachim,Godlewski,9901634592
Ksenia,Wojtasik,6572432940
Bernard,Rybak,2749907660
Ignacy,Rak,4313456228
Laurenty,Godlewski,5427165372
Prokles,Konieczny,9755931643
Łucja,Krakowiak,9812029184
Arystarch,Mazurkiewicz,9766678768
Izajasz,Skowron,5767071218
Ryszard,Herman,0876209002
Roland,Tomczyk,5062468519
Roksana,Zagórski,8824858771
Martyna,Koper,4341883630
Maksymilian,Sowiński,0610928853
Galfryd,Januszewski,6459174411
Klaudiusz,Banasiak,9498463207
Kleopatra,Milczarek,3591908247
Bernard,Kamiński,9738283967
Ida,Matuszewski,2513016325
Tamara,Juszczak,5879043749
Marek,Madej,9144464501
Walter,Ptak,8645782147
Anna,Klimek,7544892753
Antoni,Kulik,0532145893
Kornelia,Grabowski,8358046602
Wacław,Rudzki,7895330209
Dorian,Kawecki,8912503699
Maja,Cichocki,9364094595
Eustracjusz,Olczak,3089993216
Monika,Dziuba,4591386484
Nazary,Stanek,5983144666
Jonatan,Domański,6325223300
Bibianna,Śliwiński,9444730506
Dorota,Laskowski,9903269040
Leila,Mikołajczyk,6722426166
Jakubina,Bujak,0877924285
Józefina,Bagiński,1013429372
Aurora,Sławiński,2499597494
Porfiriusz,Andrzejczak,2489932971
Bertrand,Pytel,5467336039
Patrycjusz,Maćkowiak,3104915593
Apollo,Borkowski,0743667845
Eugeniusz,Piotrowski,8658890262
Anastazja,Szymczak,0716088750
Walentyna,Lipski,2441321337
Harald,Kostecki,0931620746
Walter,Adamczak,6810928031
Ida,Maciąg,4341473985
Emilia,Piasecki,3424880524
Izolda,Maciąg,2022754697
Agrypina,Falkowski,9311642974
Noemi,Modzelewski,2993554557
Róża,Szczygieł,0356161521
Anastazja,Sadowski,0759309630
Kornelia,Rosiński,7785019104
Hilary,Świątek,6863022900
Stefania,Gawroński,2164055762
Ewelina,Szymański,7132129856
Aleksandra,Gałka,1025748072
Emanuel,Kawecki,3179414573
Gerazym,Adamiak,4061311075
Roland,Bober,0319550931
Marianna,Gadomski,9813684830
Patrycja,Kotowski,0205616804
Ireneusz,Głowacki,3111076379
Paulina,Maj,9839100897
Ksenia,Orzechowski,9893113075
Jakubina,Kulik,6140437845
Żaneta,Ciszewski,6879440831
Paweł,Jankowiak,3947920534
Sara,Jurkiewicz,5926391953
Apollo,Barański,7209474018
Nikodem,Serafin,2414595729
Jerzy,Olejniczak,1883213015
Małgorzata,Kaleta,6107430742
Arseniusz,Niedźwiecki,5232199694
Eliza,Kolasa,0052380880
Szymon,Rogala,7894469126
Artur,Nowacki,9833519200
Cezary,Marczak,9366249605
Cecyliusz,Kisiel,6531027721
Maria,Szcześniak,3000441150
Florian,Rudziński,5139051815
Liza,Klimczak,6305182339
Izabela,Maj,9317482374
Onufry,Skalski,8588278527
Ireneusz,Słowiński,7232634555
Osmund,Korzeniowski,9668927324
Arseniusz,Marczak,1756005798
Oliwier,Szyszka,3089227205
Henryk,Urbanowicz,5014617710
Ruta,Markowski,2729429726
Salwator,Molenda,3641278690
Eudoksja,Kołakowski,0480829874
Cezary,Trojanowski,7466168055
Samuel,Wójcik,2381904201
Patryk,Witek,0184452383
Estera,Korzeniowski,6884843092
Walter,Rosa,5149181702
Antoni,Majcher,1955216621
Rajnold,Bąkowski,1563209352
Walentyn,Radomski,4881322028
Nazary,Pawlik,9199174116
Jeremiasz,Matuszak,5382008587
Joanna,Chmielewski,6245075760
Platon,Piasecki,0054593312
Arkadiusz,Wróblewski,7779666192
Koralia,Mielczarek,5501725601
Rachela,Włodarski,2238641468
Irena,Skrzypczak,8505305051
Ansgary,Kwiatkowski,4158615514
Krystian,Łapiński,1874597188
Ernest,Masłowski,7316921317
Reginald,Mackiewicz,8673407083
Innocenty,Łapiński,6006920609
Joanna,Strzelczyk,3299848339
Rachela,Tarnowski,4374358222
Izaak,Wypych,0545156600
Marcin,Lewicki,8247885190
Penelopa,Zieliński,5907683248
Jozue,Czaja,2896403174
Aleksander,Pilarski,7626883138
Alwar,Wesołowski,6968735295
Samson,Dudzik,4507776101
Cyrus,Adamiec,0081077687
Maryna,Lipiński,3907700725
Tymoteusz,Krakowiak,4482162850
Efraim,Jurkiewicz,9834209885
Stefan,Piątek,7605505451
Emil,Szymczak,6331466483
Joachim,Frątczak,1586073932
Platon,Godlewski,1189240478
Izabela,Marek,2978087092
Łukasz,Janus,6508537907
Hanna,Gil,8640717487
Cezary,Dąbek,1790650590
Eliasz,Leśniak,2738177074
Józefina,Komorowski,3733252607
Helena,Janiszewski,9118743210
Klaudia,Trzciński,0650339273
Barbara,Dąbkowski,4500071128
Bertrand,Andrzejczak,5501247464
Tymoteusz,Wyszyński,8544735888
Teresa,Wojtkowiak,2025715138
Serafin,Lisowski,7303107652
Lidia,Różański,5221935623
Michalina,Pietrzyk,5641662493
Władysław,Rosiński,7424450262
Zoe,Pająk,8592321769
Zygmunt,Skibiński,4097587383
Dariusz,Borowski,9514000502
Józef,Wilczyński,8755357600
Fabian,Bednarek,0370992943
Filip,Leśniewski,6811884260
Laura,Niewiadomski,8058424971
Jozue,Muszyński,3452368829
Tymoteusz,Rakowski,5224651999
Wiara,Ziętek,2261001369
Leila,Szymczyk,6562155057
Władysław,Chojnowski,6319401905
Natan,Karpiński,0366971408
Chloe,Wojtas,0362701366
Sara,Zych,7456845618
Elżbieta,Jagiełło,3780239466
Cyrus,Michalak,3607653512
Matylda,Górski,8998959294
Aleksandra,Wnuk,7079273979
Kira,Kobus,6092099348
Anna,Piłat,1568565877
Arkady,Stachurski,0649485208
Amabela,Bagiński,2499595609
Salwator,Kozłowski,4898105328
Karolina,Małecki,7063028493
Adam,Koza,5784707345
Fryderyk,Adamiak,2241217834
Dariusz,Zakrzewski,3290585545
Martyna,Januszewski,2293392134
Kornelia,Duszyński,7476724179
Elwira,Grzelak,1996975945
Nina,Sołtysiak,5466744044
Ireneusz,Duda,8009784833
Wacław,Grzegorczyk,9495449008
Gertruda,Urbanowicz,7248324439
Kwintyn,Zawada,8081035205
Adam,Trzciński,5884295478
Oliwia,Olejniczak,3932569719
Eudokia,Pietruszka,1172882690
Mojżesz,Dobrzyński,3428655919
Arnold,Zwoliński,1704525576
Rozalia,Mrozek,8639910066
Zuzanna,Niemczyk,8650540800
Karolina,Jurkiewicz,5645935120
Ksenofont,Zagórski,7105983021
Orestes,Niemczyk,2102314843
Izabela,Tokarski,1503839212
Aleksandra,Janusz,6616604670
Mojżesz,Skiba,1727396463
Elżbieta,Górecki,6720084322
Ewelina,Żurek,8981438076
Irma,Rybarczyk,4855153038
Gerald,Sroka,1644291108
Zoe,Korzeniowski,1138961308
Marianna,Sokół,9295838721
Maurycy,Kalisz,3708964782
Ruta,Frątczak,7794929357
Wilhelm,Wysocki,1793789864
Rafał,Lis,8255601359
Dorota,Gutowski,4510002956
Nadzieja,Grochowski,2809958227
Patrycy,Michalak,0527662066
Prokop,Jędrzejczak,2608415938
Zofia,Marchewka,1157095235
Aleksander,Jaros,6488135715
Zofia,Andrzejczak,1202919374
Ewelina,Stawicki,3381708307
Małgorzata,Polak,0009800328
Edward,Szafrański,7412166775
Ludwik,Nowacki,7673800647
Tekla,Tomczak,4158017754
Patrycjusz,Kasperek,8669668537
Waleria,Czajkowski,7908918873
Lucjan,Witek,0970814764
Patrycja,Grzesiak,4612605019
Agaton,Walczak,3096085614
Liliana,Dziuba,8971273348
Wiara,Lasota,0925889067
Lea,Gaweł,4348603879
Kira,Zięba,4674881095
Walery,Głogowski,3559947510
Apollo,Chojnowski,4734039466
Filemon,Miller,4282753821
Roland,Kaczmarek,7773192116
Janina,Bednarczyk,3173881254
Teodor,Wawrzyniak,8876858279
Jakub,Kiełbasa,0969137131
Korneli,Górecki,7751329488
Irma,Borowski,7732987229
Ewelina,Matuszak,2102528813
Klara,Motyka,8283538283
Edwin,Skibiński,2105468624
Fabian,Drozdowski,3005786023
Ernest,Matuszewski,2910498696
Maria,Dębowski,1506451325
Kornelia,Jabłoński,3052016517
Matylda,Łukasik,1576443929
Teodora,Sobczak,6520619007
Laurenty,Janusz,4133562332
Łukasz,Bagiński,7387874563
Joanna,Gawroński,1076951490
Larysa,Banach,5248487262
Jeremi,Cichoń,3150984518
Arkady,Stanisławski,1470544854
Korneliusz,Lesiak,9209471547
Serafina,Milewski,4397914076
Estera,Klimek,6581003173
Krzysztof,Kubacki,9784043939
Reginald,Białas,0712445151
Hieronim,Mielczarek,4529355667
Joachim,Serafin,2192670290
Agnieszka,Kolasa,2062056339
Florencja,Wróbel,3451535514
Randolf,Pietrzak,9539573157
Andrzej,Łukaszewski,4521145813
Paulina,Skalski,4728554328
Angela,Lesiak,4973277977
Zygmunt,Niemczyk,2831445777
Bibiana,Jaśkiewicz,4617651538
Aurora,Lipski,8463264403
Hieronim,Skrzypek,7369325432
Zofia,Trzciński,9640206922
Alfred,Borek,5007393362
Arnold,Adamczyk,6365433853
Malwina,Lewandowski,3408297236
Klaudiusz,Sołtysiak,5812644208
Konstancja,Kuczyński,8598648035
Żaneta,Budzyński,1414525156
Jakub,Głowacki,1232287210
Innocenty,Zając,9503795363
Galfryd,Olejniczak,9963331213
Edwin,Zdunek,1948776262
Pankracy,Rosa,6661238431
Fryderyk,Nowak,9151165891
Roderyk,Kołodziejczyk,3418674933
Leon,Pawlik,3717436681
Józefina,Matusiak,1066353732
Łucja,Bochenek,9042013702
Efrem,Wieczorek,7251324972
Ginewra,Czaja,2061835281
Elwira,Nowiński,5390578922
Walerian,Tomala,4460590165
Liliana,Maćkowiak,8896091959
Teodora,Pawlak,3218961541
Reginald,Głowacki,7302450838
Leonid,Milewski,7157336277
Maksym,Jędrzejewski,7060882500
Igor,Rosiak,4236681387
Demetriusz,Walczak,4793282609
Beniamin,Klimczak,4759623192
Jerzy,Radomski,1180426727
Marcin,Kozłowski,8849358731
Eustracjusz,Jastrzębski,7158279388
Gerazym,Szyszka,5752189447
Paulina,Kaczmarski,0733333145
Ewelina,Domagała,7491341948
Krystian,Broda,0176751566
Paulina,Banasiak,7083497648
Emanuel,Leśniewski,5086042386
Henryka,Grabowski,6351199714
Nazariusz,Żak,0981734095
